"CASP__CON"	"CASP__WD"	"CASP__WD.R"	"CASP__WL"	"CASP__WL.R"	"CMZ__CON"	"CMZ__WD"	"CMZ__WD.R"	"CMZ__PLATE"	"CMZ__WL"	"CMZ__WL.R"	"EXP__FIELD"	"HMA__FIELD"	"LSI1__CON"	"LSI1__WD"	"LSI1__WD.R"	"LSI1__FIELD"	"LSI1__WL"	"LSI1__WL.R"	"NRAMP__FIELD"	"QHB__CON"	"QHB__WD"	"QHB__FIELD"	"QHB__PLATE"	"RSS1__CON2"	"RSS1__CON"	"RSS1__WD"	"RSS1__WD.R"	"RSS1__FIELD"	"RSS1__PLATE"	"RSS1__SUB"	"RSS1__SUB.R"	"RSS1__WL"	"RSS1__WL.R"	"SCR__CON"	"SCR__WD"	"SCR__WD.R"	"SCR__PLATE"	"SCR__WL"	"SCR__WL.R"	"SHR__FIELD"	"SHR__PLATE"	"polyA__CON2"	"polyA__CON"	"polyA__WD"	"polyA__WD.R"	"polyA__FIELD"	"polyA__PLATE"	"polyA__SUB"	"polyA__SUB.R"	"polyA__WL"	"polyA__WL.R"	"X35S__CON2"	"X35S__CON"	"X35S__WD"	"X35S__WD.R"	"X35S__FIELD"	"X35S__PLATE"	"X35S__SUB"	"X35S__SUB.R"	"X35S__WL"	"X35S__WL.R"
"OS08G0108300"	7.972178133	1.447372008	5.47821999	10.06672624	7.49188932	6.163838899	5.947414211	3.818491635	1.399790578	8.374437221	4.681328087	13.48971473	9.405960464	1.079314112	0.75006809	1.09847191	2.835265258	0.677828941	0.668431977	1.843339468	332.2381307	205.2925521	451.1330376	156.2561348	7.382019699	5.645960911	6.534737826	9.955126495	9.655024683	6.474433125	0.552115086	2.433143364	7.923084399	9.128994132	8.483679624	6.741993639	4.063267238	1.951048403	7.472632747	7.795489014	10.51612361	2.714069678	10.76237157	11.54433647	6.825674918	17.05281437	13.30052973	7.625595191	0.481566015	3.515343847	17.92963679	12.39407561	0.7061856	0.861562413	1.219711019	0.470920946	1.754864319	1.14526101	0.460881805	0.45815048	1.489504059	1.030074803
"OS08G0119800"	19.25250391	11.65565129	22.19885649	1.074125612	16.25846032	3.701219826	2.573070757	1.806622785	3.722026678	5.707813162	4.050704229	2.50014776	0.541370772	1.465855676	2.275726697	1.879977652	2.673750411	1.407157664	1.399084208	8.675481735	1.806612057	15.76325962	6.040477634	6.328914203	1.624066386	1.630485371	7.090460772	0.947348982	0.357577422	19.1239659	3.99504997	2.303885479	9.810937374	3.133764412	1.899920986	13.72583518	2.338247298	3.155067766	42.05842679	13.56272378	1.92823003	10.83297737	0.664132916	1.166021531	7.280198652	0.976670409	0.231099577	17.63337772	3.113189367	2.361818348	1.165583409	0.949495673	1.771492845	1.677879469	6.312891178	1.542141935	0.91023629	318.6348107	9.948207029	7.266370353	1.320321146	1.309898791
"OS08G0119900"	16.34830223	9.725600499	20.0216938	0.979851282	13.17926468	3.25045535	2.251022767	1.64805832	2.776485483	4.890407473	3.695180235	2.200034991	0.493855503	1.337199809	2.240573636	1.714974945	2.439079507	1.28365363	1.276288768	7.524016722	1.52989413	13.38631068	5.434803439	5.614731409	1.368100291	1.348269696	6.263925569	0.844193638	0.32619341	16.47284367	2.960808841	1.999068071	8.04077501	2.77745186	1.65068926	11.85848006	2.133022979	1.683332122	34.99935453	10.49664751	1.758992287	9.882183835	0.605843006	1.063681639	6.407358366	0.851623764	0.210816327	13.21454561	2.583726235	1.935769778	0.875256179	0.866159918	1.56965058	1.501842403	5.495133034	1.364547791	0.83034627	265.9385266	8.695597644	6.453429444	1.161516145	1.080343918
"OS08G0131200"	0.467350782	0.75550581	0.947305006	0.364692812	0.460748512	0.460918898	0.703085424	0.598712735	33.19921392	0.660539402	0.938738631	0.611513219	0.405185235	0.461600418	0.476514925	0.525766046	0.645710534	0.618683763	0.428283662	0.432365715	0.497135399	0.307442861	0.571285004	2.803766999	0.307449346	0.3324056	0.302907124	0.295442561	0.758961305	1.301462725	0.748164189	0.931425405	0.306026225	0.28744556	0.437448461	0.457596323	0.526406839	1.775627892	0.615432438	0.518179482	0.661378606	3.491086249	0.237460832	0.201900237	0.523484191	0.339775786	0.237649538	11.92667419	0.236318089	0.216410958	0.234788345	0.222021187	0.249505861	0.245867397	2.225850768	0.791749977	0.286275754	666.6279745	0.32401319	0.255674508	0.267576301	0.392721967
"OS08G0136700"	0.216183246	0.357802318	0.448637089	0.205484533	0.218207304	0.270982413	0.422192618	0.7550795	0.32843569	0.312826886	0.444580113	1.176829785	4.569931567	0.218610761	0.225674168	0.248999158	2.818604747	0.535336412	0.202832176	0.770351024	0.235439882	0.145602809	26.18885276	0.876066531	0.218158254	0.212277107	0.143454716	2.493634161	1.30419333	0.165828799	0.354325378	0.167945547	0.175177883	0.154015337	0.207172561	0.216714449	0.249302633	1.111805489	0.29146454	0.245406213	43.43952249	0.460786086	0.146389309	0.095618554	0.147059356	0.41250687	0.930242161	0.118008857	1.997164422	0.102490731	0.111194134	0.122194256	0.274344268	0.161389276	0.133418315	0.122795397	1.162826115	0.521389967	5.338107399	0.235080027	0.944441837	0.149182503
"OS08G0136800"	0.396944059	0.355035806	0.445168246	0.171380557	0.216520134	0.216600204	0.330401827	0.463577052	0.563800808	0.310408121	0.649297413	0.792337105	3.454007385	0.545685908	0.612738824	0.247073907	3.81209462	0.531197213	0.201263886	0.20318217	0.303504781	0.144477014	30.53971925	0.554409909	0.144480062	0.156207786	0.169926804	2.515003584	0.66129112	0.164546618	0.351585749	0.166646999	0.217907835	0.135079657	0.205570711	0.215038822	0.247375035	0.32186166	0.289210948	0.416967923	12.25602239	0.457223307	0.145257432	0.106932012	0.145922299	0.750260763	0.945492801	0.335187376	2.163962195	0.101698277	0.110334386	0.11047054	0.159449521	0.151565086	0.13238673	0.121845948	0.370621529	17.5172012	6.159945697	0.365665983	0.644825131	0.1255031
"OS08G0200300"	18.49608204	15.95396841	17.77024079	2.580218354	24.33716706	4.731164395	4.188343233	3.130296	22.27022206	45.73941373	14.11415869	1.934133418	1.704442927	4.241492897	7.192667471	2.833398237	1.939074775	4.586934768	2.952292855	14.29557672	2.211124154	4.060802702	3.672849117	8.20629076	1.57080245	3.494231147	1.463404448	1.167461383	1.474110123	48.53136371	13.91637819	3.651955903	14.75203096	13.35556196	8.798139142	19.00124646	2.187356019	16.7793478	30.88303868	24.90248992	5.340095727	21.10708758	1.704604971	3.011989461	2.324117727	2.582670149	0.644581836	70.99828294	7.268737005	5.083066776	2.184134277	1.118484344	3.925449992	2.944556441	2.595603942	3.520835559	1.739248407	703.0534494	19.82182922	13.39414366	2.448467819	1.699237348
"OS08G0435900"	37.28230422	14.64888946	31.88853962	3.209938718	34.78470248	7.026079913	2.902796414	2.606485275	26.82357634	42.03872147	12.07883017	2.295487637	1.167426691	3.276465675	4.002174212	2.570109045	3.773717885	5.470942147	3.701362498	14.67423704	3.842559676	7.948170641	3.92956971	12.44530438	2.876067657	2.137253548	1.321222047	2.400317018	1.721922735	38.02450931	12.91149701	4.469307573	16.65034892	3.715458842	10.17516267	23.64882533	4.528168334	38.49875324	52.67478397	29.4726455	3.569465671	36.58839053	2.301413669	2.726020122	2.610266531	2.184381529	0.273868032	64.46194908	4.166464636	3.509729099	2.436796645	2.025233596	3.468072961	3.28753666	2.280592093	3.767288154	1.724213944	609.2430525	9.495121635	8.878845387	3.344726717	2.324240815
"OS08G0442900"	0.842792265	86.58239928	4.143130033	0.192183977	1.399729227	1.237085245	51.29948048	9.162660012	0.365455898	1.013726402	3.409248842	0.679020507	0.712321397	1.508292882	11.36698168	1.20048241	0.884435365	2.444498049	1.456893861	0.309273827	1.354452679	151.6732723	0.186673548	0.30592386	0.491148835	0.604016681	71.09842129	0.659516628	0.198628793	0.166988812	1.902973693	0.732650661	0.528807358	0.612887441	0.998363143	36.94202367	1.432499428	0.360931572	1.695829533	0.852841396	4.833358631	0.512724402	0.16800851	0.135287477	177.5179861	0.162198569	0.131360704	0.128872491	0.228332475	0.181350771	0.193831537	0.34259762	0.680417614	0.747246374	408.5502432	0.837990852	0.380694519	0.156924537	0.768771972	0.539806708	1.606559994	0.885517029
"OS08G0504000"	1.271006341	0.291295917	2.920856674	0.607924325	0.419594258	0.988061732	1.48290226	0.888556451	0.326973873	0.193216606	1.110509111	0.928189597	0.4360189	0.135024293	0.335889144	0.666388076	0.325607012	0.180973272	0.255577005	0.249605395	73.78327217	57.12350159	42.07389767	50.36534048	0.719873733	0.8425975	1.824313782	0.598694156	1.047129175	0.890586938	2.168693269	0.608013745	1.815751842	0.941888627	1.675274789	0.361773308	0.491892378	0.200345974	0.303466802	1.074351244	0.526146879	1.564951142	0.224968267	0.196642868	0.174001449	0.180689315	0.350139146	0.338531101	0.433851189	0.344056015	0.210221072	0.150834389	0.153902947	0.105962841	0.24015552	0.088766916	0.204970721	0.262885754	0.279240496	0.095560844	0.358129106	0.128897913
"OS09G0356800"	0.359779794	0.287805049	0.575671826	0.808322063	0.105973878	0.742023706	0.134518268	3.302026482	121.4269118	0.794635989	1.043010948	1.210532625	0.208924684	0.160607821	0.091169522	0.174046435	0.212971358	0.297540089	0.081941645	0.409851032	0.205906222	0.077656187	0.116913871	9.340595598	1.437528721	1.376853638	0.137395646	3.096919146	0.419451391	12.03574439	0.64415802	0.549571014	1.420541017	0.312145037	0.127599288	0.096311125	2.706651242	44.61692753	0.769914197	0.09914102	0.385456454	85.62942412	0.183999192	0.181816516	0.044688272	0.159486204	0.172622111	0.146161998	0.165253284	0.067370986	0.466860476	0.06207691	0.276463736	0.240997019	0.094988672	0.139873378	0.10083933	3.907625024	0.823312885	0.290102923	0.148282402	0.116790256
"OS09G0361200"	0.440733575	0.346115308	0.433983114	0.198772726	0.21107993	0.283610547	0.408402407	1.893271294	0.317707891	1.26672643	0.430058652	0.699249021	0.956600438	0.713585732	0.423500274	0.416711724	1.235444454	0.712451519	1.23839399	0.560373096	24.69271421	0.467547517	32.77812071	78.22140635	1.485587385	2.280099429	0.138769009	0.967053334	0.772804327	1.017601689	1.206369154	0.194675491	2.52541581	0.784372804	0.525548367	0.230614328	0.241159582	1.554040251	0.443021396	0.237390433	0.872947066	0.445735284	0.188998981	0.592909044	0.249708786	0.246814013	0.693415494	0.167597512	0.290676208	0.439026284	0.381138326	0.224306899	0.154768326	0.35840949	0.506713158	0.278565414	0.251196449	0.460853733	0.775515016	0.271508732	0.183910585	0.460813543
"OS09G0396900"	9.953360677	28.84043009	7.895694687	4.413949858	5.476119824	12.86128945	17.74651944	24.35986318	31.14172555	1.925066227	9.373656294	4.917315877	1.535518552	36.02220443	454.6071887	18.24906052	13.25048265	18.67527995	30.97555366	1.45912191	2.069722092	13.70445581	2.454114846	9.606796596	5.910855061	10.99826859	40.48577214	5.021315433	6.250974011	28.37364236	2.713138681	3.797845966	6.377226808	8.029386523	4.312050457	27.78734504	11.47211046	27.17768769	6.8581412	3.957685678	3.847069592	16.5697128	9.154584822	10.65570978	31.34272702	4.531629123	6.630580696	27.29818295	0.272337504	2.272711974	9.882162804	8.847650373	5.15734034	4.081662738	28.89438195	2.970955119	10.13971694	18.94079163	2.365036489	3.01934616	9.006618364	4.683188141
"OS09G0457700"	1.518612969	0.906198261	1.526148876	1.531016237	0.89799682	2.308848946	3.463008579	1.078171311	1.691903761	1.190178816	1.073598893	1.778504848	0.908007163	3.044024543	1.481623269	4.76608314	5.222378492	4.086395973	3.038041158	0.282587735	2.127938035	0.807771855	1.01191133	0.685259107	0.279912148	0.61257418	1.178548355	0.641840075	1.267682762	0.43455151	5.682165707	1.444429615	0.497573862	0.780614494	1.03916718	1.138251616	0.813086338	1.277624372	1.293734097	0.583780657	2.339449329	0.722944917	0.469447072	0.603338898	0.590172613	0.883601637	0.485757424	1.9084405	5.115341682	0.577869273	0.799566732	0.635134557	0.595097812	0.923141373	0.788533547	1.771865594	0.671762054	102.2210811	4.572781088	1.167411357	0.925356029	0.72487216
"OS09G0457800"	0.387624529	1.395650543	1.802589019	1.689249758	0.990806547	3.238594155	0.891622693	0.716647928	2.15429956	1.313186124	1.184557437	1.726367676	1.201447218	2.423864162	1.463462667	4.527957622	4.463297426	4.53735836	3.115936515	1.123484201	2.347864592	0.740179634	1.31956574	1.325657346	0.248649078	0.528101265	1.083996811	0.331375014	1.533329933	0.515422348	5.661083234	1.547331992	0.719350276	0.585926048	1.547571787	3.705786092	3.498018989	1.409669349	1.566425883	0.486499691	2.403906424	0.797662688	0.818997358	0.693662473	1.182161209	0.690058687	0.420532551	2.599025709	6.604982539	1.154419705	1.017858077	0.852313478	0.73108727	1.128641099	1.227251833	1.757309889	0.903934835	130.4018244	4.605460558	1.223735148	1.108765187	0.880510053
"OS09G0457833"	0.938843439	1.487162775	1.396434986	0.645326762	0.430819549	2.132983528	1.136495086	0.559821993	1.50138899	0.617632569	0.877760737	0.571790993	0.900098073	2.903423154	2.085691316	4.478095809	4.442699751	4.533449385	3.736321613	2.391187693	0.789894533	0.717022196	2.119534684	1.729669817	0.397883952	0.726825897	0.487796155	0.329465732	0.922705263	0.36593673	3.131679646	0.568983951	0.625482311	0.38444259	2.118936414	6.702937275	6.989113546	0.640422174	2.45282137	0.579826334	2.895110376	4.525052303	0.881479327	0.608923382	2.996309987	0.579938861	0.449399317	1.352417435	8.203710059	1.713408876	0.888586787	0.992412317	0.792873165	0.966319978	1.974063108	0.981888565	1.28377512	73.20415855	3.039873791	0.955304813	0.919684084	0.979276408
"OS09G0469300"	0.666523616	21.25926026	2.552891325	0.632809183	2.176191398	0.710927928	49.39047728	2.4696359	0.955626872	0.954984674	0.986748802	1.224535411	0.359415144	1.195325984	359.5787211	5.797984098	0.365635261	0.976950212	7.906366297	0.387782694	0.305806715	18.36046566	0.275568098	0.36718189	0.407875915	0.287098157	24.94593741	0.750114945	1.26166663	0.793619209	2.794452726	0.314145246	0.44455325	2.174032403	0.377646341	50.47525442	7.301201263	1.48574146	0.709072164	0.904101051	0.374507347	0.550939885	0.1449487	0.19172478	85.66914606	1.223301869	0.21966963	0.201487072	0.481988854	0.296096687	0.182675362	0.418208409	0.676121516	0.587355937	47.01866258	1.875566416	0.333436546	0.209961904	2.035899718	0.7963662	0.690242374	1.046526749
"OS09G0480900"	0.417544563	1.37597765	0.86651478	0.396880661	0.421453906	0.421609761	0.643123289	0.902347305	0.634353214	1.018896466	0.858678982	0.790831658	0.370629304	0.767855788	0.435875692	0.480926467	1.10762953	0.565919763	0.747333446	49.81329766	0.454737564	0.281222817	0.402308894	0.394709562	0.281228749	0.304056627	0.277073907	0.270245955	0.505674047	0.276495542	1.191017494	0.324376433	0.355844434	0.262930972	0.400140983	0.41857055	0.48151261	0.626499953	0.562945725	0.473986917	0.604973407	0.889979815	0.238281678	0.184681321	0.212206584	0.206205874	0.642200196	0.22369506	0.336422878	0.225640209	0.21476459	0.20308627	0.533700074	6.313942759	0.25768922	1.041617922	24.69821834	0.272387406	0.41080037	0.525193729	0.473729632	1.677309466
"OS09G0481000"	0.828033844	0.740612326	0.928630534	0.425330887	2.870622274	5.024577298	0.689225317	0.629535347	0.679826563	0.647518016	0.92023303	2.664868162	3.241751083	0.685179136	0.467121262	2.089850911	2.588270777	1.10808881	0.419840794	207.3370649	0.727254506	0.301382159	0.610814942	0.423004154	0.301388516	1.180456417	0.48811587	0.289618425	2.470652431	0.296316011	0.733415433	0.57543381	0.29999345	0.465416347	1.45482661	0.448575607	0.680651559	0.671410344	0.603300257	1.240934258	1.709199371	0.953777651	0.470538965	0.487493115	0.227418525	0.305599233	3.665715677	0.240187034	0.374276893	0.306944738	0.315831272	0.286904178	5.59045288	22.18736038	0.654695054	5.533957078	101.6685149	0.291913385	1.669017944	2.354139369	6.755842328	5.849701005
"OS10G0133166"	0.184493623	1.355398459	0.41220549	0.131935825	0.166686135	0.166747776	6.25069675	0.216597795	0.250888374	0.238964982	0.591174483	0.221228658	0.14658487	0.166994331	1.017999737	0.19020769	0.233600306	0.223822763	0.388465727	0.15641802	0.17984991	1.48491772	0.128152872	0.156108676	0.111226714	0.1202552	1.519183855	0.145487976	0.136360243	0.109354718	0.313291778	0.128291738	0.110711869	0.103989895	0.241274051	1.710626119	0.209560998	0.247782389	0.898995654	0.18746308	0.239268583	0.351989371	0.089420805	0.073041951	9.035824397	0.095000422	0.085975064	0.089119857	0.100455962	0.084761648	0.093164619	0.081170179	0.090264356	0.092389215	18.51247423	0.151672476	0.103566691	0.10772994	0.117219057	0.092496003	0.096801744	0.113958856
"OS10G0178000"	0.799219996	83.81362668	1.415876802	0.515470201	0.689182849	1.223739386	46.41240257	0.846242548	1.553001025	0.933630628	1.326847625	0.864335221	0.572703679	0.652442968	1.940027296	1.442467456	0.912670962	0.874470332	1.160318222	1.710595172	0.702669415	17.40717572	0.687852152	0.609912966	0.434560186	0.469834271	49.22184714	1.294592868	0.532756299	0.750830383	1.057482717	0.501232835	0.432548696	0.678012124	0.618305705	48.28208545	8.375017757	0.96808003	0.86987479	0.804179347	1.047260246	1.375214287	0.413356936	0.401063232	115.3599786	1.558292935	0.335902577	0.490410894	0.334020659	0.331161789	0.389855279	0.368005394	0.477502276	0.472823594	4.260548211	0.592580838	0.404632655	0.420898369	0.457972131	0.361379732	0.43425556	0.787312537
"OS10G0347800"	2.295685106	1.51640021	1.03055278	0.587924747	0.947199233	0.874610443	0.530737499	0.507649745	2.238174302	1.79154741	1.034764729	0.449600779	1.264225899	0.098323765	0.359259009	0.111991444	0.631692141	0.131783496	0.658856544	1.078065954	69.05097206	64.48500089	57.65162085	72.405758	0.791372312	0.271176723	3.121161499	1.270847197	0.894620495	1.31283965	1.220129563	0.948546804	0.718751899	1.054126648	0.439759588	1.50375156	0.701575689	1.422232644	0.956860485	0.678942243	0.157823098	0.581097748	0.559520261	0.488386732	1.200633032	0.916105247	0.684855333	0.674658858	1.234280754	0.669224491	0.5160479	0.46156791	0.627635188	0.737352859	1.665672128	0.781832715	0.840483892	0.700083536	0.702965165	0.627755443	0.761183199	1.006078178
"OS10G0349300"	0.48320285	0.757612468	0.720689622	0.491185052	0.370950991	1.157841966	0.678209282	0.750491917	1.206029136	0.502524413	0.714172505	6.455958386	1.992112899	0.531752375	0.651213253	0.399991693	1.651018511	1.289561685	0.808820023	1.659971951	179.0318795	1.689966484	390.7148838	14.71825858	2.249523119	2.196879734	0.929334731	0.479661606	6.896268747	5.05280207	0.569187499	0.269787354	1.352192	1.746237237	0.45286702	1.316750943	1.349971414	0.778840086	0.896012724	0.707603388	2.690783359	4.431846493	1.006553378	1.973050534	0.236235821	0.258494235	6.051789481	2.878817217	0.179785806	0.178247027	2.165069404	1.264513463	0.257014438	0.222481805	0.214322884	0.197258252	0.895893154	0.355748473	0.246502385	0.194511761	0.203566393	0.203178871
"OS10G0409400"	0.523344626	2.610753756	4.101703567	0.441775343	40.81124596	2.170036288	0.64632794	0.638066485	0.501181264	1.22534467	1.592408963	0.274178468	1.027970354	1.499924364	1.966502515	1.875863343	0.638327193	1.239149672	1.351513522	0.193855776	0.717539286	0.703946422	0.37470209	0.193472392	0.765654281	0.993987849	0.48535232	0.908962651	0.223172472	0.198984093	19.33349461	1.433123488	0.610484339	0.525868283	0.720861971	0.896410633	1.28323698	0.307087682	1.136472531	0.538220154	1.974480579	0.436236007	0.289306665	0.190395273	0.908847096	0.414769353	0.12310964	0.110164126	32.47321636	0.286136713	0.283658361	0.380635325	0.815119375	0.781299137	1.450582363	2.114032972	0.393434547	0.410579106	134.4625106	2.468872588	0.781989302	0.683070441
"OS10G0412700"	6.533709826	27.14783157	6.331785331	6.994652575	6.88844487	10.68494538	31.80610747	18.03583466	15.45599089	5.647811528	4.477936342	9.725362465	3.543929802	1.426599708	2.487299483	2.427646543	2.691376813	1.812596817	1.201709167	5.478564418	592.7986633	989.9728108	500.3390939	541.0806737	6.103253433	10.46534353	26.73522214	15.25828164	10.26907806	10.4953937	1.703664015	7.569093251	6.118785858	10.96101836	5.098926283	24.41589099	11.65417374	14.74853067	4.903961081	11.46760476	9.130913563	15.79544069	7.116267986	9.039287473	28.01302941	8.303652116	8.953548825	7.295378701	5.24378994	8.754869924	8.741511043	6.434799302	1.79943433	1.728938405	7.246723451	2.377639579	3.333514221	3.774408491	2.80161943	2.38519828	1.558792735	2.324388788
"OS10G0481200"	0.747145913	14.94862207	11.34784818	5.168589502	7.935059521	11.31017079	15.34150481	5.282851768	4.645853542	5.639182476	4.173997307	2.540934904	4.479391384	1.117821472	1.087439412	1.200505173	2.224603496	2.149495707	1.0278043	8.616962253	824.9357204	372.0450724	462.5156577	557.4672163	12.279689	12.24878767	9.611571318	15.81575928	7.502028588	9.757726662	2.116610633	8.042071343	12.14191529	16.40838027	12.77851635	8.068866901	2.765391779	11.04355359	12.61985855	11.29585846	2.852447992	3.215063687	9.9294182	8.499799757	6.846319701	8.746495146	8.763417494	8.86925414	3.355769541	14.52506362	11.35705411	7.902832197	0.842983433	1.720303485	2.698769395	2.660196806	2.057499337	1.59051311	0.812341273	1.404469786	1.522941471	0.892597622
"OS10G0492500"	0.902498962	10.69255549	0.494942244	0.316601387	0.215894271	0.546549804	5.595655541	2.386657072	1.461013016	0.773436399	1.830821179	0.985708058	0.377607673	0.213831073	3.139724496	0.160846771	0.340539772	1.031530265	0.370413599	0.389000952	9.849072072	440.5908356	21.42498747	28.078536	0.125620634	0.257859137	12.90849452	0.761429485	1.290071638	1.033623999	1.327833912	0.597643305	0.375085901	0.880693584	0.314587192	7.268144927	1.269721827	3.206744439	1.073849882	2.491839622	1.198660945	2.023894509	0.204540495	0.264641426	9.715954188	0.416045623	0.654697888	0.357834747	0.87730676	0.434099077	0.160480578	0.186401823	0.114673551	0.186763393	2.410926291	0.360012203	1.007042021	0.249654397	0.849466047	0.238143213	0.235702947	0.181843229
"OS10G0492600"	1.344723454	16.35739991	0.737463944	0.471736066	0.321682463	0.814359207	8.444894516	3.556119038	2.462554492	1.152420235	2.727923557	1.468705006	0.562635432	0.318608298	4.754059826	0.239661689	0.507404261	1.536980096	0.601663646	0.579611419	16.80632419	678.5467358	32.97248843	43.62987173	0.187174745	0.384210114	20.48642695	1.134529932	1.922206741	1.697108574	2.34966063	0.890488525	0.558877993	1.312233441	0.468734916	11.26341426	1.891885522	4.51347523	1.600036325	3.712841037	1.786004808	3.015602819	0.333499796	0.4322945	15.15013885	0.619907978	0.975499853	0.535469212	1.307187072	0.646807625	0.239116061	0.294294454	0.17086359	0.278277455	3.748234143	0.536418182	1.500492612	0.371985051	1.26570441	0.3957321	0.351197392	0.270946411
"OS10G0515900"	0.211772579	1.072513296	0.399778006	0.263679088	4.032279184	0.40269121	0.703439608	0.574057133	1.124390286	0.850779149	1.472788965	8.479278507	2.601764712	0.72626809	2.538854396	0.681525515	0.754136249	0.788913355	0.911257521	0.412029662	0.796241484	0.479561038	4.011394899	1.229812883	1.587308294	0.19537209	0.330904417	0.604010944	1.0200807	2.87149502	1.033496498	3.675339925	0.48499597	0.549426956	0.379482522	0.361791009	0.26842752	1.399542177	0.619745635	0.685512533	9.819457275	1.377045745	0.571049471	0.244735591	0.305297887	0.113336059	1.650459028	2.407247972	0.490717593	1.874624283	0.421401419	0.19872255	7.461930642	0.828572624	1.080490735	0.876751977	3.379776423	65.40002946	1.587433879	2.172611519	2.71321739	2.341907116
"OS10G0516000"	0.286290821	1.449907786	0.540451336	0.356462119	4.918712832	0.544389634	0.950964961	0.647327803	1.52003918	0.532133473	1.510130165	7.044664004	3.51727007	0.7013263	2.907305869	0.921339768	1.019500666	0.631791426	1.231909554	0.557014087	0.274159815	0.648308311	5.127533834	1.409908164	2.057612641	0.26411935	0.380723664	0.816549477	1.274500893	3.388995197	1.323722972	4.237817197	0.605733264	0.697219626	0.486473735	0.489097528	0.362881423	1.66261173	0.731725433	0.720073867	10.92325626	1.861598691	0.771989566	0.281803769	0.412725683	0.137123351	1.996400555	2.310257556	0.566718455	2.325994877	0.450448936	0.217793907	8.973442844	0.979753987	1.437498357	0.962155826	4.147794404	76.11066069	2.14601791	2.662818718	3.220368576	2.865162998
"OS10G0569500"	0.412713469	2.849039116	1.236338264	0.329730525	0.794448889	0.639665501	0.936967596	1.197997887	0.62701359	0.95850371	0.848743853	1.952949967	3.982339882	0.417347816	0.773921204	0.822477288	2.275608414	1.445288155	0.666098619	19.71761866	6.753087961	15.02503634	215.5226597	1.326833163	0.575062913	1.040835876	1.196961768	0.267119142	5.238231948	1.820402949	0.782970527	0.435984585	0.276688174	0.599270435	0.946567284	0.413727585	0.726597201	0.619251193	0.598028333	0.8022325	12.67584468	1.458204918	0.699229965	1.347784602	2.732430526	1.387330531	10.71263774	1.052200255	2.598750593	1.375942001	0.873859478	1.200048111	8.579724897	8.347672821	8.644701973	8.28087224	50.38515764	5.83398685	6.007617429	6.416280001	5.496968756	9.566996256
"OS11G0195800"	1.581342623	4.13780579	1.250040862	3.727504257	2.769320092	1.157309812	1.597546633	2.249260745	6.281086421	3.059980792	4.339707132	1.874480277	5.626717717	0.603827596	0.219775433	0.470687104	1.132883155	1.960943254	0.402975548	2.016981623	182.6587739	26.74081185	221.04183	153.9137804	5.173558363	3.511800683	2.549798432	5.144634517	4.302568499	5.084611111	1.103202242	3.227624005	7.778832953	7.947302247	1.295640615	0.838456793	1.568480269	3.58103575	1.893134027	1.301492496	5.798964489	3.029742889	7.039536013	7.562573863	2.578563579	8.604153228	8.624116713	5.775147806	0.262618786	2.450171202	13.98249219	9.531293765	0.752343213	1.087773714	0.560873633	0.927396195	0.527143533	1.652399903	0.672756878	0.472345114	0.560850183	0.786434249
"OS11G0210100"	0.931678068	0.62007853	1.851198562	1.202366565	2.929286853	2.872706348	0.908734023	0.757163596	0.686296261	2.17495283	1.057766002	1.6226205	1.425348838	0.275451566	0.303334929	0.5573786	1.288780206	0.356632151	0.140534591	1.74555885	53.92381218	1.24336819	31.93944451	105.4314629	4.867538121	4.913282958	0.249026544	1.999571256	2.553620899	2.753864439	0.367540774	0.79191765	1.696844421	2.097852829	0.989947747	1.658293795	0.439942984	1.74043528	2.958367577	0.739898337	2.891180426	0.779591564	2.016486745	2.152290375	0.269491264	1.169798825	3.274722459	1.263064219	0.274516216	0.382595468	2.366777884	1.322601904	0.462694574	0.171617798	0.175517661	0.370829095	1.424000332	0.51214866	0.20891955	0.30950763	0.256414304	0.652756799
"OS11G0242800"	57.17115827	41.11023921	35.57358321	12.74669991	49.88323742	30.93467502	6.74847883	7.926002787	45.627155	46.23118788	24.56604747	11.76211189	12.30400763	21.8422214	19.71475104	16.4479465	18.53775548	25.53436249	22.49912981	43.83822569	16.95373486	17.2496641	21.95845331	30.58053552	12.84702409	15.74059183	13.2145822	15.35088783	13.322094	91.92948051	20.15732339	15.07123869	41.50760736	21.69473297	10.78920004	39.11807926	12.14317008	36.73960153	61.44711015	49.29826453	10.29561133	51.0645076	9.575751106	11.08669633	8.300043748	9.364147288	10.82076938	80.00010172	11.63038411	9.639365293	14.58341235	9.705730461	11.63875624	18.29491782	12.39388294	14.87126947	13.97611868	953.2283122	18.30688845	16.40917472	18.14312816	14.13699467
