EXP__FIELD,HMA__FIELD,LSI1__FIELD,NRAMP__FIELD,QHB__FIELD,RSS1__FIELD,SHR__FIELD,polyA__FIELD,X35S__FIELD
OS06G0553001,2.629765847,5.715421108,9.854328253,9.702769317,13.81682296,6.169769661,10.99324667,9.991563596,20.86960221
OS06G0553100,1.21544239,1.291824569,3.222469818,1.823760435,4.532767723,2.075293076,9.025056068,3.060438876,4.721306941
OS06G0553200,1.257028717,0.722696533,3.253355858,7.74032021,0.807437231,0.759314798,3.21301324,0.239774892,0.5618462
OS06G0553550,4.078115976,1.89630483,3.67249428,1.369793226,1.798980017,2.45138052,1.445990381,3.49457033,6.338570748
OS06G0553700,0.78748693,0.997376755,2.656213228,2.896610113,0.534556622,0.939800358,0.569227128,1.969796073,2.980427577
OS06G0554100,2.691681947,6.685241429,1.118345707,4.214770401,9.46862073,9.262385467,4.867715923,6.784562969,3.008409556
OS06G0554200,1.207761689,4.154081908,0.584904047,2.744542491,6.783701586,4.931782201,4.125495445,4.691361382,2.353250376
OS06G0554300,30.06468804,19.73402811,2.76194999,16.59899759,39.43545239,21.4536812,21.18588062,25.91988683,16.18327533
OS06G0554600,65.45065667,73.53900284,14.45979461,63.08231013,81.50953923,50.02294709,99.85261151,44.88861897,90.46882965
OS06G0554700,11.61442578,12.28580926,21.53683708,6.415147527,4.373644657,11.5079833,9.450729028,5.290739433,7.180681743
OS06G0554800,50.70107506,41.16204765,8.587248822,12.59140606,23.68671138,54.24774208,28.44845711,26.54848034,34.74095816
OS06G0555101,16.09992212,31.54089223,10.82760443,13.93172063,13.92131537,34.634751,27.02523514,17.05561898,37.88247442
OS06G0555400,193.2851543,238.0325899,227.9286376,224.5672829,273.7112001,206.2653818,295.340098,302.2526119,257.8248142
OS06G0555500,11.98455316,16.11058169,11.88309967,5.379472426,6.818221872,10.42290861,13.13352881,10.46342579,5.598819353
OS06G0555900,6.308177259,10.23342549,4.602255238,23.04759238,7.669712532,15.29168313,8.878202004,12.57934804,20.54370675
OS06G0556000,15.15540423,31.06158154,4.641646267,46.83922261,21.04046332,50.94184054,27.86429555,40.59397583,45.35164551
OS06G0556101,14.73881615,29.76521916,4.698501836,49.0333039,19.84678196,56.96600278,28.73258592,42.44047672,48.27830098
OS06G0556300,4.934749061,6.073150931,8.072609588,6.053238002,4.362682494,4.544752925,2.924361843,4.313099203,4.35850932
OS06G0556451,5.161723591,5.238930108,9.357118033,5.681594912,4.759493774,3.492199901,3.220999855,4.123143268,4.882487695
OS06G0557100,30.67492262,39.10528108,16.34980263,260.5252189,42.11002485,41.44876488,40.48897105,26.16585964,80.6047237
OS06G0557200,61.33547162,60.35948935,40.16575643,482.43893,73.24606973,62.49368637,63.9375999,39.6558523,137.64251
OS06G0557400,1.096730175,0.80191451,0.520433055,1.217763957,6.844805006,0.419235513,1.922327309,0.427720987,2.207710668
OS06G0557700,1.31923955,1.043703558,0.129000607,0.913263228,0.942075699,2.571522989,0.673778521,1.612327167,2.119964431
OS06G0558300,0.195956491,0.787454282,0.388027217,5.119653699,3.622979473,1.219998421,0.685837298,1.117537335,1.164084315
OS06G0558700,115.1182282,106.5275311,98.51816001,52.91565656,69.60965542,110.8070942,123.2486906,50.48512367,49.68285815
OS06G0558766,58.53091735,55.28384968,53.81827259,35.44529623,38.9628232,60.31461693,54.29304531,30.24453156,31.57513845
OS06G0558900,4.413548202,1.762878113,0.44596422,0.638876454,2.78974037,1.232671952,1.868405377,1.140221848,0.795210422
OS06G0559400,0.351584622,1.298298098,5.808948986,2.077086378,4.3190711,2.000475422,3.901124184,2.050515013,1.880076597
OS06G0559500,13.64352225,19.20737258,32.32369285,13.08932516,21.9686836,17.24570677,17.94088338,19.10174331,16.57689462
OS06G0559600,0.463287693,0.329051018,0.064488527,0.043181312,0.217011946,0.098288189,1.477604282,0.032531939,0.03801355
OS06G0559900,31.92511838,27.2702032,121.7216761,7.247636134,13.37997379,22.54871103,38.55649491,24.41003308,10.42504805
OS06G0560000,39.03184354,29.26078648,140.479343,7.976441227,15.8452973,27.44883548,43.32868829,28.37215569,11.63892016
OS06G0560300,7.741004172,7.908315988,1.958746872,3.574789103,1.198052082,6.387293549,11.20579246,3.385091775,1.90420427
OS06G0560400,15.60199619,9.17297828,17.0294932,7.957228937,11.71525695,9.713015399,7.18386658,12.50758904,8.255868141
OS06G0561000,97.6990313,40.90445045,308.1823084,16.43812195,21.3234843,70.05223601,47.54869296,39.14910071,16.11375707
OS06G0561050,98.29600764,54.99761314,430.8786383,22.48578427,25.63275222,77.40174186,53.19700899,48.06357199,21.64674168
OS06G0561200,11.24528114,20.64661481,14.61143357,15.02564854,9.667653713,18.24711843,18.9368566,14.19656046,15.28995874
OS06G0561501,2.967941309,33.64813688,0.888543197,1.269620376,1.561862926,1.390858449,5.725987782,0.661289814,0.623344435
OS06G0561800,0.611372429,0.195123236,0.095486256,0.262657426,0.090684767,0.163001799,0.397619825,0.068992435,0.04233383
OS06G0562200,0.841344989,4.019434176,0.401367798,8.650872724,1.598806728,2.524254907,10.0768821,2.151287319,4.953771228
OS06G0562600,121.5515315,100.8066686,105.14904,112.2864303,122.6467579,106.9318897,107.7709574,99.23237598,113.9217349
OS06G0562700,24.77744365,23.66679386,18.08796932,16.83154757,16.45018832,20.79192975,19.91029957,11.51843496,16.17545006
OS06G0563000,33.70380053,32.33193559,7.147634216,14.75951067,15.41531207,29.56849593,28.0066344,24.01811887,17.2104918
OS06G0563125,28.02455593,31.89554065,7.274644294,14.24322156,16.16840185,30.23912493,29.10051032,24.62142184,18.92091141
OS06G0563250,47.80684572,43.89006687,35.99803199,23.98136724,29.2524901,38.38913552,40.89967816,29.10116302,28.80118146
OS06G0563300,66.79443913,44.34810301,48.15870253,25.69194901,34.48399149,45.0906482,41.60282862,30.04654474,32.18333487
OS06G0563900,10.33247712,10.46179867,8.749319371,32.50422253,11.71622025,10.05312959,7.054455589,8.092226546,15.29624228
OS06G0564100,0.753616524,0.675313958,0.890272122,2.214304662,1.652685918,1.977041193,5.298875273,1.942784243,2.46992865
OS06G0564300,16.82995838,13.18142743,17.56711694,12.10196502,17.22641479,17.72943949,13.40720197,15.31264481,11.15550725
OS06G0564400,2.224795446,0.719731878,2.897905239,1.340324803,1.495187461,1.46858651,3.636636897,1.647103236,1.808004229
OS06G0564500,2.361496815,0.596991549,0.906626435,2.386751957,1.455921626,1.313168826,0.288956947,0.718113349,3.950244245
OS06G0564700,1.638911,0.27086895,0.232830364,0.211619138,0.127730483,0.332193156,0.390713943,0.262352168,0.248335818
OS06G0564800,2.401873064,0.784616393,0.360044508,1.950730767,1.793953342,0.753854684,1.08861139,0.401785862,0.820262948
OS06G0565000,4.992221548,2.831623811,1.909674168,2.358384824,1.311190964,2.128029448,1.56741723,1.56027196,1.422120349
OS06G0565100,33.16543012,32.9301771,3.623663247,90.88924129,21.12659888,23.82118387,31.62689917,14.09298551,22.90822611
OS06G0565150,33.95808584,33.12164555,3.999022787,95.22919822,21.72695229,24.92131753,33.73917212,14.35502345,24.31618718
OS06G0565300,3.858260222,11.14598912,28.69979282,7.948954308,11.51828433,4.647443691,2.165529098,9.286403973,11.46799583
OS06G0565900,32.47356908,45.52243936,27.46299602,46.10906958,54.33929133,48.84682289,44.5325846,28.74286771,34.46703841
OS06G0566100,71.3283148,53.8621372,61.52234158,47.74495874,54.18035183,59.5233495,49.0278874,47.52424466,52.05492306
OS06G0566201,6.538442036,6.405868177,8.180977294,5.750624641,11.84021731,8.382430158,1.874769407,10.43737043,16.81038649
OS06G0566300,5.800829456,5.708273402,8.134668764,5.891321217,10.49337826,8.384570345,1.513431783,9.931897089,16.21530544
OS06G0566500,32.98546523,31.06354316,28.47479376,24.20714372,48.7490589,40.94836797,27.96939408,43.61313592,26.01143268
OS06G0566700,21.94254956,16.88045377,9.4339151,9.071204665,6.953909955,17.93688848,16.69227511,9.450948967,3.052600726
OS06G0566850,13.63889701,7.348849751,2.475142735,8.62223055,2.649109539,4.600420785,14.15398954,1.136135133,1.293007469
OS06G0567000,83.16959969,115.5723945,59.87364136,54.22476044,71.39872861,70.78154431,79.42893045,119.2127762,31.95000626
OS06G0567200,24.72688151,28.0892987,2.986659168,565.5273629,69.31203628,33.32569138,19.6360044,19.90575404,139.1089255
OS06G0567433,23.90803858,29.74547761,3.367583218,689.626499,81.6732134,39.69816706,15.38128724,21.81974078,159.3553719
OS06G0567900,3.050315611,5.378373017,1.221607642,9.537367128,7.448858126,8.657732558,10.15554514,6.637181776,18.00110331
OS06G0567950,3.506422615,5.673453653,1.404271954,10.96346872,8.459706136,9.634530926,11.61345135,7.58502738,20.3120922
OS06G0568000,52.551163,55.67056211,65.02733876,72.21019692,126.0367506,58.18294679,43.93396108,50.69060233,62.55602128
OS06G0568101,248.471572,208.8699336,629.3605982,178.4230935,232.7551369,241.6453186,217.044065,231.5237936,204.1636884
OS06G0568200,221.8311375,191.9973094,563.3831256,168.3343461,209.5062513,219.8225813,197.677748,215.1254696,184.4921888
OS06G0568600,1.126328681,1.030282181,0.65839285,0.207763773,0.264362367,0.395403307,0.825155688,0.316377139,1.726148366
OS06G0569300,0.417079465,0.364581823,0.440403569,0.294892826,0.299975959,0.377048728,0.612966177,0.317031209,0.557665854
OS06G0569500,3.524461803,5.05870667,4.300140764,0.687860829,9.084515512,3.731722372,9.347362758,7.055654761,20.05575833
OS06G0569900,3.453703625,3.007416706,3.000872555,18.93000011,2.298121978,3.847151115,3.51478413,2.917695216,4.85651786
OS06G0570100,42.37934071,43.08770247,13.2663601,136.6356003,23.033597,46.21696543,37.7237207,26.35457074,37.08117707
OS06G0570400,1.917752346,2.52158757,2.664862657,4.68483773,1.380438646,2.630294482,1.303093535,1.858311844,2.524955931
OS06G0570566,3.282182236,1.069331947,1.600252475,9.675462921,1.84401182,1.534901763,0.784757584,0.657415831,2.238260735
OS06G0570600,2.111468898,0.909101908,2.778446408,17.80721349,1.531207688,1.491853557,1.338094666,0.834583858,3.50755251
OS06G0571100,2.555145617,2.791284035,11.19170318,6.694507619,2.856202476,3.62245228,6.208694462,1.626277542,4.352747299
OS06G0571300,22.02765409,15.4059691,6.44989719,5.40540269,9.400295889,23.73984494,17.41129748,7.674997246,5.316669119
OS06G0571400,89.12995262,74.05616693,80.08090585,82.72695589,123.6753531,119.7924219,80.52488909,76.46964553,76.11299374
OS06G0571800,0.203342085,0.134733327,0.214713472,0.271421654,0.161822968,0.125335372,0.519191421,0.079023889,0.130844034
OS06G0572400,7.147866884,7.380480614,1.415759439,38.91830107,5.474452811,7.913546596,7.27923274,8.269019435,19.96549957
OS06G0573600,66.24474653,60.84688548,4.638272236,30.66544051,96.17616641,75.30534141,57.87171736,40.43034059,15.56708872
OS06G0573900,0.726447514,0.66284757,0.542555549,0.363293466,0.297645381,0.316707661,5.202578156,0.615894292,0.274955281
OS06G0574100,2.571772421,0.705892094,1.138079826,2.335420829,2.129520512,0.873927245,0.621604978,0.454873366,1.001227902
OS06G0574200,7.119142466,10.96839394,0.83584103,4.080032474,6.347014041,13.54224209,9.785562153,11.18827955,11.99183409
OS06G0574400,3.665606331,6.214684703,7.752729238,6.099076114,6.483431102,6.885425016,5.257727608,4.581991393,5.460520319
OS06G0574450,6.156591996,2.947219225,8.050998739,6.018297925,3.837912501,2.454689293,6.965646948,3.018015669,5.357529643
OS06G0574500,133.2819199,104.5639752,122.8866807,79.29582049,126.7666785,129.2864053,127.5186977,132.3759989,70.56778914
OS06G0574550,1.566072784,1.028551628,0.175200229,1.933500965,0.798779896,0.604088899,1.55558784,0.330154844,1.770615062
OS06G0574700,1.139358344,1.327042214,0.436917594,1.518392154,0.940436427,0.824992168,2.336817217,0.801172778,1.088196431
OS06G0575100,0.28687627,0.19008261,0.302919093,0.202833659,1.607859591,2.053669575,0.421611384,2.971363054,2.80502693
OS06G0575400,2.312893127,1.767300487,0.22796148,0.788413601,0.125142927,1.428102691,1.426870829,0.683708357,0.241163301
OS06G0577350,0.518793232,0.815389158,0.81440029,0.219391508,0.69143757,0.512181298,6.009455621,0.31958413,0.145262372
OS06G0578100,1.444434206,0.507315397,0.32773996,0.117023279,0.504800547,1.078138857,3.844876576,0.256273227,0.659303132
OS06G0579100,18.0489898,18.9651835,1.41038143,4.052274005,6.109807105,8.417997728,13.16726687,9.974997289,3.139302595
OS06G0579600,4.963950698,3.115021185,0.948363902,3.002727457,1.265856801,4.200860878,4.564577609,2.210048672,1.300233832
OS06G0579800,0.440128593,5.588588633,1.024683125,0.880375627,3.833992468,3.408002736,6.04917667,3.264616921,2.496309791
OS06G0580100,297.5713176,311.0742953,136.4373839,121.7693356,148.6720039,256.6164897,288.6681484,294.3717328,178.6840836
OS06G0581000,9.356216161,12.44945446,2.652441041,78.58779936,24.2282655,11.45209855,11.84010425,8.67981948,57.11514037
OS06G0581151,10.63417104,14.02572298,3.033692354,87.12811353,26.71038102,12.76468083,13.54195369,9.693705194,63.48057497
OS06G0581300,0.474909295,1.23148938,1.589314772,0.645063131,0.643704129,0.469035578,1.619566081,0.304696199,0.897623652
OS06G0582400,3.014950159,4.232216103,3.548080957,2.884749141,3.295820552,1.175629033,3.682676561,2.035578819,3.199928686
OS06G0583400,72.77132384,66.90999165,72.08137805,79.16994191,65.7808379,64.85195976,55.50431751,61.36928738,67.2421458
OS06G0583501,116.921296,109.6754226,119.7013397,132.3021481,109.6317422,106.7951021,94.19408092,101.9301317,112.8612943
OS06G0583900,0.993843811,1.273749808,0.658556129,0.113977854,0.218649436,0.145731605,0.208693257,0.276946272,0.086263078
OS06G0584200,8.370281035,6.559350719,11.28608864,7.503995613,7.854163818,7.486846236,3.766563381,4.743267091,7.346316183
OS06G0585900,0.358903144,1.32851161,1.009601347,1.470806602,0.991875506,1.466053614,2.240279766,2.143179524,0.286315251
OS06G0585950,3.267355851,2.699160142,6.840103572,1.1527949,0.539197556,2.313393997,1.526220539,1.618668251,1.33477016
OS06G0585982,0.636202246,0.723286792,1.026278759,0.289260648,0.814889962,0.809068834,1.409581101,0.524286434,0.407147964
OS06G0586000,10.79540523,14.39637013,12.08533387,37.31627922,16.75378388,7.25281136,15.42804543,17.89908017,21.74858944
OS06G0586150,0.262982718,0.41756538,0.37167922,0.067437709,0.160204383,0.527875912,0.169008569,0.207508765,0.462529624
OS06G0586300,0.823694687,2.249222559,1.215905273,1.637783979,1.017959653,1.168144608,1.538894423,0.970510272,3.003988933
OS06G0586900,1.828149324,1.359411201,0.669556164,0.888904133,1.021649222,1.028786976,0.950308594,0.755496402,0.35701168
OS06G0587000,2.543351725,1.651157517,0.749341638,0.857944028,1.425822893,1.201014095,1.28313297,0.815031802,0.498650191
OS06G0587100,2.931296784,6.593135569,24.70478131,3.585229043,2.361804311,5.516432787,3.340490349,4.695598782,3.909953521
OS06G0587200,1.3818135,0.519729366,0.303979026,0.277782976,0.06368416,0.3548204,0.705862641,0.052358927,0.078135937
OS06G0587300,0.38390315,0.868477436,0.427101827,0.639567275,0.458699524,0.953044553,1.212382162,0.397645176,0.140341462
OS06G0587900,0.145941418,0.151481252,0.265656681,0.103186757,0.084540638,0.089954925,0.157842102,0.056716535,0.068321482
OS06G0588800,0.391909583,0.640191258,0.493237629,0.214519688,0.458869547,0.921756839,0.208684877,0.420199052,0.247905081
OS06G0588900,11.98760491,7.902711247,22.20947417,13.49740266,18.91102695,16.30539953,5.908712916,13.52985657,16.03740452
OS06G0589300,13.18860892,12.69059393,23.74468188,2.260636512,4.857110369,8.706464634,11.34049031,5.733216928,7.834568377
OS06G0589500,28.89429355,42.88929298,6.928468202,19.92571822,39.87092223,40.37356067,29.33411552,46.21041637,18.47921515
OS06G0589600,40.13910222,50.99941195,5.283901153,25.52642775,153.3940929,64.33120727,64.83108726,52.88880033,48.17798187
OS06G0589700,0.32637497,0.370767286,11.73480539,0.626482853,0.504450905,0.385319729,1.297770307,0.327213338,1.734995352
OS06G0589750,0.689432973,0.443634845,12.02755825,0.906517976,0.258045332,0.566087588,0.44097528,0.188535464,1.019195419
OS06G0589800,8.049081667,3.121410119,1.247214602,1.792708268,11.86080656,3.361714609,5.816948738,3.758660146,0.388816647
OS06G0589900,15.04815217,7.122878306,1.168187758,4.971943013,29.56084315,4.728394014,11.08252129,7.600375149,0.968119466
OS06G0589950,5.787875447,0.938615345,1.858142866,1.840954146,9.327489712,3.051684306,4.407812861,2.332555759,0.359901642
OS06G0590301,1.482589434,1.782582845,4.821873483,1.776363126,3.107941717,2.392951677,4.585861241,1.348624827,3.653920624
OS06G0590700,3.286211184,2.234205073,7.061815258,18.84466522,0.800567095,1.710044938,0.97641406,2.978069805,5.80832432
OS06G0590800,4.123426634,3.669283974,1.145212789,131.2305162,0.898745034,2.68843859,2.548703263,2.076192385,21.65081512
OS06G0591200,73.87709215,68.1381018,12.52907853,183.3971521,726.4359089,38.44049835,128.9231901,115.5648279,221.6633418
OS06G0591400,34.10724247,30.61033551,8.380504273,181.2046556,668.6320974,15.17222775,74.31044254,46.11586198,202.8248539
OS06G0591551,10.47053354,14.47842114,30.00330403,13.52251836,11.21742861,6.449921308,10.27944939,12.37163951,11.67583964
OS06G0591600,99.64602588,85.08297636,212.2653791,148.8488209,97.73487429,76.86932,71.41879292,86.01474373,84.72486397
OS06G0592200,1.026884314,0.395659491,0.84450085,1.770851582,1.217701813,1.070720775,1.835244973,1.65221098,2.494820036
OS06G0592400,1.47486771,0.568267914,1.212918552,1.637758049,1.08506638,2.08676157,2.475890092,1.804867347,2.999246023
OS06G0592500,154.1351165,143.3482959,472.3330081,62.03006248,132.8780939,90.7600771,221.2040961,105.5872008,94.81802394
OS06G0592950,18.94885342,25.07202074,31.76804667,27.26434116,32.27979024,25.17413287,38.48492458,18.13131737,19.61217592
OS06G0593100,33.68910664,45.27123395,33.66319097,29.08876548,40.89310095,46.0031157,47.99069371,31.9756677,26.14958778
OS06G0593200,2.068671209,3.018083531,0.351753387,3.163509045,20.90204064,6.434848211,5.615561183,4.501919058,5.696482475
OS06G0593800,0.824012776,0.812148608,0.887023859,2.466608446,5.699732805,1.864073784,1.946783924,1.341984279,3.402443935
OS06G0594100,6.96044219,6.550352487,4.685348696,9.4523144,6.998811613,6.696948487,6.149402515,5.73518544,7.16470734
OS06G0594300,19.65576581,31.68808813,35.19845063,6.620844352,26.34232297,23.37542789,24.42387557,21.20879841,30.2016039
