RSS1__CON2,RSS1__SUB,RSS1__SUB+R,X35S__CON2,X35S__SUB,X35S__SUB+R,polyA__CON2,polyA__SUB,polyA__SUB+R
OS12G0612100,8.172630905,17.86273195,12.94810077,12.59202923,14.78974454,14.61855608,13.59089935,19.00860252,17.90408785
OS12G0612300,1.29830938,2.869815495,2.382486673,1.295359744,1.356181706,1.127384649,1.899636767,1.097963049,1.059300598
OS12G0612400,14.97360576,19.3328238,19.02037554,18.66403854,14.33549002,14.68321392,21.47518206,14.69615277,18.84866721
OS12G0612500,1.324281477,2.915864057,2.299836372,1.669939151,1.97412558,1.789790566,1.599882664,2.278020423,1.768871047
OS12G0612700,16.04614354,10.24634821,36.28954768,10.30693077,4.498475235,11.02318777,14.40084765,6.456235302,16.72645485
OS12G0612850,17.65682264,11.76845851,37.60135669,11.38534964,4.92918275,11.64144503,15.50503701,6.848573661,17.74215075
OS12G0613000,3.475509266,6.38033935,1.447431997,6.567379478,8.171443341,5.680557154,2.997864266,8.014019322,5.895631071
OS12G0613200,9.372775844,14.40264283,10.96383618,9.220225161,11.53979855,7.467922096,8.055063471,10.26780575,6.808524166
OS12G0613250,3.564448219,3.170333839,4.708428916,0.499384385,0.581145451,0.665761784,3.291604839,0.963376266,1.163144638
OS12G0613300,12.03900398,16.06221336,10.69462583,11.10560587,13.29355822,11.10531494,11.23985915,12.22626582,9.682480089
OS12G0613500,49.05664179,53.0281012,130.2944031,32.54503467,41.53410115,31.13213429,57.54862934,38.87440367,63.02765511
OS12G0613600,6.614569895,4.241303105,14.45445589,1.809896649,2.149369191,2.798770672,3.129504925,3.322199008,6.344495673
OS12G0613700,12.42487981,14.96653032,22.0870823,13.71897867,8.213254375,12.78312663,17.14942858,10.09767002,15.30402496
OS12G0613850,13.88595747,13.9621772,14.2788576,13.04489812,10.8327831,10.82479694,16.43124395,8.772743845,10.40324502
OS12G0614000,5.046963583,9.910956702,5.870150854,4.473323836,6.66797786,4.267161498,7.943962699,9.335079208,8.029702561
OS12G0614050,14.0532666,30.57189785,12.17173786,14.97594445,21.34708163,13.5515961,24.71750263,27.37894586,23.41990833
OS12G0614100,4.839457365,0.590306759,0.160251024,0.134492999,0.128992151,0.101785994,1.175757306,0.110471024,0.098119682
OS12G0614200,3.245354446,1.554348616,0.363668396,0.114018134,0.205228589,0.152284309,1.605403486,0.126806338,0.107067345
OS12G0614201,2.761379344,1.365044236,0.319377161,0.100131846,0.180233765,0.133737577,1.310542162,0.094839321,0.094027595
OS12G0614500,1.124234123,0.394747641,0.161647589,0.564780706,0.340373285,0.151903598,0.168397831,0.186503584,0.137244511
OS12G0614600,0.953921653,4.431023318,2.13594606,0.938191699,0.671042901,0.779395407,0.424322571,2.189817514,1.191959092
OS12G0614800,1.626009058,2.756529185,0.807169645,4.070118929,3.915429399,2.201455864,1.11004444,1.26448731,0.70806077
OS12G0614851,3.252296418,1.979710867,0.819427334,5.91872471,6.277208376,3.508688465,2.414477835,2.422202857,1.015227971
OS12G0614900,0.608048659,0.443487974,0.827045243,0.845725811,0.278810177,0.226813472,0.36410558,0.583523753,0.389917619
OS12G0615000,0.581665597,0.784589056,0.942111182,1.338737013,0.37494847,0.40126312,0.337232999,0.677671375,0.429734454
OS12G0615100,0.084701154,2.877597551,0.483372206,0.460711734,0.931628646,0.624641479,0.161730908,0.341646221,0.254358681
OS12G0615150,0.178971868,5.333675518,0.27574766,0.853837416,0.834163718,0.647233552,0.171278905,0.518307767,0.147267252
OS12G0615200,0.343631815,1.33824577,1.149117174,0.886784933,0.741561157,0.724414263,0.491287648,0.676667991,0.577902331
OS12G0615300,0.83863361,2.107586792,2.183600445,1.675938033,1.386034424,1.310206978,1.14190274,1.1701719,1.083363174
OS12G0615400,84.49135086,83.90060693,78.34873926,58.34306764,49.83736119,53.86404765,53.12797358,45.0934601,45.2679102
OS12G0615500,10.6758648,8.79770142,11.42989527,9.163190389,8.411757017,9.749468546,11.02268926,7.816484229,11.25083921
OS12G0615600,0.636139493,0.192169237,0.569039872,0.667167158,0.579259703,0.89041771,0.362932687,0.397689597,0.412785121
OS12G0615700,0.58630977,0.605746897,1.310970065,0.989292825,1.515030767,1.570295121,0.381077789,0.512425732,0.688175539
OS12G0615800,11.72204328,31.37114131,16.48239961,13.89478975,19.21147816,12.52469248,8.372468075,15.80082403,9.108290715
OS12G0615900,12.41666758,4.431502184,16.06162711,12.5033352,13.9181573,15.17250751,11.38632179,9.248137546,16.87359992
OS12G0616000,7.5543256,0.838364438,5.338041159,0.852975872,0.554616091,0.68269431,4.725935198,0.273934412,1.486821093
OS12G0616200,57.65788937,36.66347091,64.961315,41.64147921,43.86765718,50.78499047,71.43932209,41.54228348,74.56771683
OS12G0616400,2.093785866,1.447939983,2.900689373,0.591417939,1.597557464,1.355389486,2.55134517,1.810488575,0.912520778
OS12G0616500,60.4408933,263.9836008,117.8501505,54.99253375,159.4594273,118.4255321,55.47680673,129.6605454,97.11855181
OS12G0616600,1.635941192,2.206804713,1.806170678,3.096310171,1.307815696,3.272610334,2.236104817,0.918128028,1.561182949
OS12G0616800,0.158847025,1.457543777,0.244740674,0.352384144,2.919461747,1.352478205,0.091860732,0.676253104,0.118998834
OS12G0616900,69.68659272,7.422453581,50.12054112,19.89138469,15.65517783,27.37830241,49.72743725,8.012586579,30.66275524
OS12G0617000,4.271521833,12.52165281,6.517397002,1.425921698,0.846198025,1.924631714,1.998211141,5.642063943,2.03764081
OS12G0617100,3.328214396,13.19318163,4.207016477,3.820416477,10.92302846,4.469520122,3.483646129,11.15989584,3.145885662
OS12G0617250,3.896553082,11.04564658,2.481602594,4.020007732,9.29528941,4.96710369,1.56666151,11.0412369,3.078103352
OS12G0617400,2.875696452,9.136801213,1.518650298,3.119642448,7.951821038,3.58432329,1.218883091,8.217849323,2.447604605
OS12G0617800,0.936777996,2.823216794,0.481340656,2.628716619,3.050617245,1.310319706,1.741570053,1.838277869,0.595980705
OS12G0617900,23.52954749,36.42061799,29.09772816,23.43326077,28.10878784,22.92395677,21.12730821,24.62937838,19.62742025
OS12G0618300,8.80564912,9.876355607,7.758389954,8.796119926,11.82184452,8.8478576,5.166714357,9.914335869,5.563648684
OS12G0618366,13.3245158,20.09572473,10.47804454,15.10472727,19.9871701,13.13689858,2.842828445,13.70024459,6.546852522
OS12G0618400,8.394886227,19.7649394,23.04181905,4.462913393,5.273472468,5.546244922,17.39197824,25.48814983,24.03013407
OS12G0618600,12.80657965,9.643929092,10.82603737,11.70815119,2.534003415,4.63719832,12.95092273,4.436766402,4.959971857
OS12G0618800,12.5075253,16.90386972,13.88441199,5.448925155,5.111691174,3.373687414,11.04873046,7.893277788,5.929107686
OS12G0619000,35.0416485,8.889534324,24.62966815,13.23365604,4.196373903,8.905745375,18.7434031,2.72853513,10.38473706
OS12G0620000,0.979786294,5.476095567,2.870724831,1.157698244,2.188829608,1.675835465,1.553306423,3.043699883,1.292078515
OS12G0620100,0.54212405,2.689113329,0.815949627,1.738067969,4.130024682,1.902920107,0.520989129,4.346624177,1.580866327
OS12G0620400,98.28690767,207.4847079,163.6942406,155.7082384,169.753322,152.5116561,100.6109121,156.4125621,117.5273695
OS12G0620600,6.068012112,11.43724791,10.55472717,4.661799488,5.678924531,7.379357898,4.803763584,5.088997687,6.5257394
OS12G0620733,6.213003842,11.7105345,10.80692643,4.773190559,5.814619233,7.555683497,4.918546808,5.210596419,6.681668266
OS12G0621000,5.637972936,4.443725459,5.121201184,3.208580013,4.370386985,4.305035759,4.349139277,2.933574846,3.119264365
OS12G0621025,5.984349057,4.39879639,5.020711375,3.586208006,4.670104784,4.779786884,4.793963528,3.443074237,3.637568957
OS12G0621100,0.224604947,0.685518114,0.20318604,1.313705379,2.736954281,0.441965352,0.152164494,0.449862921,0.164913224
OS12G0621300,0.994807997,1.721352137,1.92799927,0.731242446,0.821975496,1.112073312,1.089764868,2.468858125,1.958164979
OS12G0621500,0.20086619,1.377847317,0.652962982,0.215278762,0.663109379,0.297535051,0.139026017,0.486181199,0.156154791
OS12G0621700,7.086930987,0.833625577,7.499149322,1.900215062,0.729502137,1.759159068,7.067812559,0.729030667,4.335596131
OS12G0621766,8.171933999,1.776326564,8.884462725,1.594978246,0.84064448,2.994273808,6.811935128,0.98284408,4.224621438
OS12G0621900,16.25123894,28.96460792,16.28164169,8.294454501,8.068281966,9.698994929,10.7235569,18.68124122,9.344583165
OS12G0622200,2.223650502,2.195724326,3.417297459,0.897998952,3.887907376,2.062002827,4.756650893,5.223857339,3.891801134
OS12G0622500,12.85196113,4.232728757,16.87614126,7.49287136,3.529395977,7.300635783,11.99752095,2.279487779,9.556201637
OS12G0622900,0.278512208,1.10555683,1.195936805,3.121786498,3.229961892,3.092368387,0.833843028,1.325510072,1.353903311
OS12G0623400,5.799972084,3.02128725,4.691686786,0.872789108,1.452157561,1.365331303,4.761016435,2.493707899,2.733885244
OS12G0623500,172.5923537,172.6703321,182.0743096,215.2129317,159.709237,182.4669461,125.1916871,114.1081573,115.2828437
OS12G0623600,69.87217139,13.09342709,50.00653313,58.61819225,11.90709356,39.11148981,43.74511401,8.527104276,29.65089184
OS12G0623800,3.003247359,0.554890034,4.182034971,3.862790778,3.262426088,4.248641367,4.353188721,2.485365981,3.471947477
OS12G0623900,682.2461666,90.53888821,426.3058471,402.5647252,63.38727819,307.9976188,811.2547872,54.35617643,279.326877
OS12G0623950,430.5870616,72.59307956,299.9134244,255.0799761,44.79674758,195.3047763,415.7446757,37.44917804,161.1174432
OS12G0624000,508.494724,52.8755368,367.6322725,198.4090132,36.55632908,220.762677,443.2982931,30.71696289,224.225641
OS12G0624050,407.8591595,51.93346607,296.6793537,157.8862812,32.74754791,168.1906918,314.9277957,27.00043618,146.0571031
OS12G0624100,1.654183144,1.05716069,1.686645904,0.137239832,0.118631335,0.182006431,1.093909879,0.761676015,0.548915032
OS12G0624200,1.767518181,1.217880095,0.74692352,2.049459072,2.295518646,1.226393627,0.622936534,0.846307197,0.344885236
OS12G0624300,2.062934898,1.933259467,0.677513204,2.176141153,1.961187373,1.334962501,0.644516681,0.806805016,0.374190648
OS12G0624800,1.075159161,0.812916751,1.348031851,2.028466576,1.320933402,1.93099771,0.543081755,0.450048022,1.453284986
OS12G0624900,6.281343508,7.74236416,12.51381932,5.389392277,3.193491502,6.797069687,4.429882554,2.930819604,5.664203767
OS12G0625000,235.5578945,52.11220494,154.3589589,150.3352935,72.89178793,172.991772,163.439959,40.5984337,151.6277268
OS12G0625200,0.614966766,1.529382638,1.934648264,0.42086399,0.328908978,0.807958437,0.995284513,1.604114821,1.940116666
OS12G0626100,7.986309694,23.87665058,12.22549769,9.970954945,21.82110426,12.06952004,10.51773568,17.56893791,9.694345535
OS12G0626200,0.994296207,0.607189631,0.872298164,2.920960497,0.66196157,1.738172091,1.025798135,0.276107283,1.144825908
OS12G0626300,2.87649823,3.805047024,4.25582181,2.263812892,3.61899102,2.291709415,2.332285056,3.576430336,2.637972964
OS12G0626400,6.244075707,5.563940459,6.131369087,2.6730983,1.891278627,3.208843768,3.401928993,2.037937228,3.227648291
OS12G0626450,5.107281743,5.242096482,6.652032264,3.47306841,1.910997545,3.71168383,3.827672739,2.403823048,2.618726537
OS12G0626500,2.663896325,2.179852885,0.597982314,0.462706955,0.361238941,0.620618117,0.686776442,0.284383232,0.199607811
OS12G0628100,18.53766058,0.771917225,7.216512352,34.4965313,1.208587021,11.82485341,12.72313785,0.352901851,5.237024168
OS12G0628300,9.301068413,5.337221554,9.34986209,5.116978876,2.735884264,4.050791457,10.80877187,5.904524097,6.472767628
OS12G0628400,19.15375564,1.787711925,9.275863432,2.666356207,1.065238111,2.509574388,12.09104718,1.138000277,6.587636955
OS12G0628500,47.56276368,72.72819593,56.56876707,46.58601039,55.97460861,45.31689106,39.58549238,49.93551653,40.2339431
OS12G0628600,10.41445004,33.66935389,28.91095851,17.68063498,276.6729621,89.82045509,5.359267716,151.6262444,28.69233031
OS12G0629600,0.435884104,2.360034785,1.594277031,0.571882339,22.49968629,6.753351961,0.298498069,2.107751655,0.573295702
OS12G0629700,16.80929883,53.88695587,9.989714489,10.60139596,69.75089711,24.69482227,12.05158377,64.73651174,12.34526804
OS12G0630100,1.002259912,5.768635751,0.977971713,0.772722208,16.33244182,4.240264702,0.438411987,5.014803538,2.111816662
OS12G0630200,0.250400996,0.600666915,0.377406491,0.228580054,0.273866913,0.352035523,0.302045644,0.611238781,0.239984764
OS12G0630500,15.33158173,18.96698225,12.64028618,16.16114091,104.5374242,60.37931163,10.28642279,54.52873761,21.89344538
OS12G0630600,76.67773374,6.032829998,45.98511899,44.90564731,2.733733324,60.71742672,125.0472551,2.941962864,67.74280689
OS12G0630700,15.61271406,25.47480709,19.58075325,16.37720771,12.66747436,11.99022433,15.02126036,17.87184259,13.54450006
OS12G0630750,1.678296489,14.13079602,5.391139116,1.047585761,1.938860397,1.424803528,1.474010378,6.883125618,2.375116964
OS12G0631100,80.31070236,78.03491722,52.67063039,67.73871749,59.77016956,70.6776859,68.83461839,42.55298377,51.8711924
OS12G0631200,17.53864929,16.46005469,21.39703776,22.55653528,8.938967747,15.74495132,24.38734783,8.392681287,17.21569592
OS12G0631600,51.09135794,157.3586588,74.75139474,87.61243615,244.2535048,116.8977074,51.94803899,188.7328143,81.71309501
OS12G0631800,11.41121231,6.992413045,14.50419658,5.83542522,7.450340713,6.967349028,8.646424978,7.171417173,6.474585474
OS12G0632000,1624.107342,6386.338034,6188.599196,4233.299819,11704.43238,48445.79226,5105.760949,12268.62234,50441.99419
OS12G0632100,0.213215834,0.449720672,0.303593129,0.203069649,0.194763972,0.200312437,0.173554938,0.225540518,0.28919156
OS12G0632401,0.993184613,4.111025853,1.612654206,0.321744535,1.108085898,0.458293037,1.389176519,4.707579621,2.082506122
OS12G0632600,18.87403811,8.320381632,12.61947737,30.86236083,18.0766336,29.18432961,14.4111952,8.835263055,13.89396671
OS12G0632700,137.3206605,133.5649909,80.80367459,94.50849976,106.6380294,91.31505773,110.2170553,99.43033423,73.73168938
OS12G0632800,17.60315972,56.85295657,23.17506265,19.91397967,51.17523176,23.06442365,8.130917011,35.40781147,10.69041694
OS12G0632900,4.421696795,9.631769561,10.09501155,15.60816668,11.63020619,7.461244655,2.818607753,5.015606459,3.525036975
OS12G0633000,1.623902073,2.158588607,1.182194759,1.282064338,0.405655431,1.570771956,0.987002172,0.670783899,1.024677137
OS12G0633200,22.38630877,2.032672733,9.754267169,1.83092679,0.731127625,1.447605259,21.84527456,1.38679305,7.788908458
OS12G0633301,10.65038946,1.278335035,6.640193191,1.203456884,0.246502385,0.521573847,7.978361479,0.628275993,2.492963828
OS12G0633600,2.170757264,0.798536404,1.487064732,2.697986968,0.405606591,1.334212653,3.145192693,0.337262983,1.128827066
OS12G0633650,2.451104229,1.033459789,1.397554921,3.107540689,0.52493299,1.510098407,3.48945207,0.281604667,1.336438282
OS12G0633700,1.732282938,13.6675972,10.75140489,0.891789102,1.497893647,0.929596803,2.251236908,6.287911629,3.056226161
OS12G0633800,1.061041481,1.086881531,0.790390369,0.150142691,0.307860818,0.718458141,0.356791007,0.969999048,0.603598108
OS12G0634000,7.257396311,6.830312227,6.032305877,5.867434827,9.622133906,7.274235214,3.100779767,5.53136978,3.625647469
OS12G0634400,0.861016309,0.899337466,0.551179657,0.468144847,0.356661938,0.650181749,1.048353982,0.148619779,0.510766597
OS12G0634500,0.968384439,1.909865876,2.451098001,1.546853371,1.144986309,1.157382425,0.641960738,0.690387775,0.363421981
OS12G0634600,0.601562936,0.774014982,0.379808065,4.187155195,6.334936062,2.749934699,0.642719325,2.624805251,0.286009123
OS12G0634700,0.485395404,0.759130079,0.372504064,0.588888332,0.584148238,0.354373621,0.216673488,0.385395777,0.351360191
OS12G0634800,12.40093534,0.866634344,10.22364699,11.14868864,7.353903528,10.92112818,11.95903846,2.818550118,10.94504033
OS12G0634900,0.16982802,0.392196289,0.549618502,0.202349295,0.135274571,0.126369629,0.155054061,0.130511624,0.147320646
OS12G0635400,5.344402728,22.39678444,2.092697408,7.288180369,31.2345127,8.595419052,2.300482422,23.08640195,3.699956099
OS12G0635500,9.650811099,8.659642,14.13319919,15.98945771,16.46036042,23.10909464,7.582922881,10.27752597,10.43852299
OS12G0635700,0.822930583,1.47731672,1.594521874,3.08664092,1.860760868,1.688862024,0.293516407,0.632081137,0.310087674
OS12G0636000,23.99599069,19.47132064,17.56448821,20.11784129,20.74930924,22.95060607,19.13940731,17.79184847,16.36398991
OS12G0636100,1.547959794,0.496902054,0.256751449,0.566793714,0.279272651,0.219909357,0.527403521,0.212735768,0.117912273
OS12G0636200,55.14731316,46.16358729,60.56210111,74.24635779,54.56859343,67.95106795,48.98075227,37.11776375,45.69669603
OS12G0636300,85.71720039,63.35312969,92.53244766,118.1745502,96.53522328,118.0802111,77.3505179,58.71090564,66.71544626
OS12G0636400,14.54232646,9.96186829,7.486958246,6.78507955,5.644297814,6.32996833,14.26337083,7.544366015,4.629696083
OS12G0636700,1.253171142,0.488943622,1.550651012,0.508275818,0.931857371,0.990925039,0.499053865,0.246329561,0.495730518
OS12G0636800,33.78983251,35.69928443,29.55429353,47.36489269,39.01274456,40.57204993,43.81674167,34.94041169,40.78391241
OS12G0637100,58.9744492,31.22502471,63.01916305,60.61300048,29.67156216,54.68821791,40.80448704,20.84493244,29.87117451
OS12G0637200,3.530650239,1.917765345,5.385977728,7.012864679,3.418183977,8.49741932,3.499077281,2.09186697,3.626307149
OS12G0637300,1.502048231,5.802264476,3.268979825,1.761424228,2.271746966,1.987697807,3.972497675,4.221664665,3.771403016
OS12G0637500,16.63950944,24.79641818,15.84934022,23.00700174,27.82375903,14.93527868,7.137103407,18.25659396,7.077615562
OS12G0637700,13.89585448,19.67435567,13.82186551,19.38357582,22.58136073,12.4886721,5.985064406,15.20351701,6.550020911
OS12G0637800,4.330157229,5.467835896,2.796239364,5.060365414,9.058372337,4.086221039,2.572326722,7.56495356,1.689834127
OS12G0638100,10.96487312,5.300692655,8.340082715,0.774435981,0.924000059,0.535970736,4.810354053,1.943554669,3.055373644
OS12G0638200,4.712723124,1.276393799,0.560863783,0.514280588,0.652495622,0.195469715,3.692086854,0.224446829,0.10932925
OS12G0638300,0.659181363,2.029915184,1.33660331,4.705682235,2.83000515,3.048935216,0.706657011,0.492209754,0.389035965
