CMZ__PLATE,QHB__PLATE,RSS1__PLATE,SCR__PLATE,SHR__PLATE,X35S__PLATE,polyA__PLATE
OS02G0565200,21.84503567,13.36181658,14.55884133,6.986125427,23.24084935,11.86172925,20.47782338
OS02G0565300,0.445238523,0.522487203,0.356054035,0.922452356,0.624657194,0.793903891,0.470048652
OS02G0565400,2.997275144,1.85724548,2.946862251,2.026540023,2.074493329,5.054827508,1.690065125
OS02G0565500,1.374694826,1.117956897,0.525290158,0.908502594,1.264539147,0.375037729,0.299902498
OS02G0565600,13.91742533,5.90440868,4.092562464,13.33830834,17.50214135,3.046901279,5.536320816
OS02G0566000,2.102483387,2.42191226,1.059831867,1.220013119,1.922034805,2.710801298,0.666222414
OS02G0566300,8.502960934,3.413519743,1.755425724,5.004303803,4.722563281,2.328812844,4.143141382
OS02G0566400,8.005326208,48.94569372,19.79316237,9.899586537,14.92340103,20.77999846,10.81547736
OS02G0566450,8.729933351,52.38496838,22.32952682,9.937743721,18.05233017,23.075505,11.14971879
OS02G0566500,14.92128133,35.33256422,29.51392998,10.21033065,15.89288099,19.20736741,21.79222527
OS02G0566700,11.21364589,5.957113805,4.213917406,9.740186927,4.821909321,3.627939767,4.553876892
OS02G0566750,9.222141487,3.89655735,3.554428443,10.49567438,2.640018076,3.709997113,3.890058867
OS02G0566800,31.87187602,29.44520892,14.17991195,21.77780201,29.83484815,7.07815887,17.33769279
OS02G0566900,2.810721976,6.006109134,9.638451856,5.878796788,8.508293817,14.84100524,8.912495143
OS02G0567000,28.58850292,13.26175864,10.32761435,24.09528532,18.43710051,7.247703197,22.76908705
OS02G0567100,3.742800384,4.412730525,2.91290438,1.614427728,2.075377571,13.17652649,2.324667058
OS02G0567200,18.59291197,7.696834775,6.918141885,14.46861018,19.56417903,4.771854222,8.275294291
OS02G0567450,18.76704003,7.857566019,7.023308739,14.77075487,19.50356183,4.871503765,8.445879586
OS02G0567800,3.517568509,2.024747716,12.46600834,3.858997955,2.116031652,18.74948184,3.654087139
OS02G0567850,24.8536898,42.5218534,32.80846665,25.58638732,22.38422364,23.48472628,28.0640203
OS02G0567900,78.93519479,130.2945711,105.7990708,80.79018255,69.21727946,79.50294258,98.71574168
OS02G0568600,3.59798079,1.361304362,2.756528285,2.520953382,6.539768627,19.56935932,2.616351976
OS02G0569000,2.266406826,0.67897717,4.419564696,2.856058829,2.152950909,30.2619414,2.10416692
OS02G0569400,2.93483548,1.13929174,15.86051212,5.424562948,1.164297375,91.87774664,7.976640326
OS02G0569900,3.338682033,1.739522351,23.86518386,3.005724369,4.268485876,157.0844294,13.86661189
OS02G0570300,2.604432877,1.31403318,0.521115545,3.824593489,1.97459725,0.132377651,1.106481926
OS02G0570400,21.77026518,6.322981051,18.53619098,23.15224705,16.04823626,173.5520549,25.72033375
OS02G0570500,0.636130132,1.069602695,3.982293992,0.592560078,0.661026024,48.30897819,2.454135421
OS02G0570600,0.782929394,1.316434086,4.901284913,0.729304711,0.813570491,58.54654832,2.90350016
OS02G0570700,5.638044564,3.648954582,19.12146018,6.241446772,5.053584009,190.5280659,15.62188931
OS02G0570800,5.601731564,3.595565188,22.90597627,6.987394952,5.886918517,227.5855894,17.56704592
OS02G0570900,4.085103487,5.031870089,12.28793439,7.964494951,6.514722139,180.3690612,9.306027271
OS02G0571000,5.126532381,5.609180607,15.54491493,10.80578552,7.915253741,202.2498004,12.41819392
OS02G0571100,10.29358183,3.769548563,19.31157154,11.58062419,8.061411233,224.9688733,16.11681206
OS02G0571900,1.817039428,0.798419866,8.861758429,0.663601932,1.124320939,72.71173749,4.718698609
OS02G0572000,1.761087614,0.86197829,9.016468914,0.716428139,1.213822803,70.83389231,4.482845932
OS02G0572200,2.515458826,1.158910802,2.983800476,1.397338001,5.404157165,2.727770245,1.320657274
OS02G0572300,0.301784584,0.252624476,0.152372524,0.298048506,0.423395329,1.058544732,0.26898744
OS02G0572400,97.35795213,48.60556303,84.13391234,69.24587559,76.2184029,79.54811706,58.57197686
OS02G0572600,574.2676097,97.95267151,118.2653611,521.7760623,527.9599515,59.488614,100.7514467
OS02G0572900,16.11488104,25.31759109,20.03314244,19.37336927,12.85080685,23.17930779,13.46983621
OS02G0573200,11.08322089,3.093341931,9.440842848,7.400275876,9.377666192,19.05402286,5.497110557
OS02G0573300,11.2751432,8.680480157,7.839507022,10.44454738,9.620710634,7.991149861,9.848367381
OS02G0573400,40.44199414,13.39516242,11.22921906,42.77540041,33.95035192,14.60302508,19.23428668
OS02G0573500,10.96555869,5.144396706,32.12768427,10.42974725,11.08335261,17.73645303,10.5978775
OS02G0573601,11.7928377,5.566123508,35.20336801,9.796401461,13.10866394,20.247032,11.56960509
OS02G0574000,5.121119515,1.89420451,10.69413417,7.817255574,0.959098995,2.848872061,3.072152801
OS02G0574100,1.812065212,0.715496593,2.875162807,2.803607229,0.705909363,1.445653154,1.06253129
OS02G0574300,2.435045295,0.961481188,3.863631189,3.767475116,0.948597911,1.757694862,1.39922244
OS02G0574500,10.85173028,9.746307176,9.184676484,6.887202196,4.561495592,11.13082829,6.070894417
OS02G0574600,15.10558666,24.54647727,34.39615909,15.35331233,14.40356489,3.644636668,23.73868078
OS02G0574701,16.30886733,24.60444759,37.32694885,16.73206376,15.91183525,3.723698174,26.79076207
OS02G0574800,0.513319651,0.319399618,0.223740642,0.506964779,0.720173111,0.220416331,0.181014406
OS02G0574900,8.90770127,7.490423209,7.699880422,9.850792386,7.047498242,9.946303904,8.021726447
OS02G0575000,15.52565103,24.03622825,67.48204213,5.318667703,15.02442371,57.20540152,47.27890568
OS02G0575500,8.389558875,4.664105213,8.881492406,6.983692051,10.8768663,56.91699987,6.779550376
OS02G0575700,1.950674559,2.144029686,0.993912387,1.872953833,1.806968026,4.795935892,1.124905356
OS02G0575800,0.673260978,0.181009446,1.647256401,0.621401107,0.67654446,1.63453431,0.405588222
OS02G0575900,0.443604447,0.533270105,0.719125645,2.788951343,1.134726109,2.526707808,0.765027312
OS02G0576700,88.8913524,139.8214135,152.7883795,99.74358501,84.08743913,90.98777955,129.8856538
OS02G0577100,35.35504797,110.4644469,40.34751221,37.89538405,42.46719726,37.78063675,43.50950926
OS02G0577300,2.121778288,1.598635471,1.809342587,2.033660433,2.847966291,4.597097851,1.852038018
OS02G0577400,1.633136562,1.002561208,1.108168049,0.89281137,1.589241516,3.183046499,1.269878105
OS02G0577501,1.26330507,2.261334687,0.769603849,3.458558298,2.918729278,2.317285842,0.892535492
OS02G0578000,6.020049233,2.464416591,4.315664753,5.521522771,5.817363582,3.346543916,2.58457565
OS02G0578201,21.46152813,7.987274729,8.702330139,24.8900517,16.57159353,10.62240193,4.639256597
OS02G0578300,24.16246874,8.915989457,9.753663313,27.75102424,18.65713421,11.95923483,5.15473285
OS02G0578366,4.464567537,5.818892706,1.182513113,4.153221847,5.139648199,0.733290209,1.715773952
OS02G0578800,70.02068757,45.38552138,121.1741346,51.2806051,73.11396504,103.222673,135.1416009
OS02G0579000,70.72578694,23.84166463,26.71509262,76.65069672,67.52728738,36.00752182,42.1867778
OS02G0579600,93.62279829,52.05135289,86.03299789,91.31099832,80.43175794,54.93131423,64.06667326
OS02G0579800,67.81852015,19.1468626,45.44776434,44.31224658,51.24176099,68.22607979,28.16757053
OS02G0580100,12.01759812,10.44895717,12.76471194,10.80583567,10.20548008,13.92447678,10.664403
OS02G0580300,82.52889866,221.3051915,162.5161462,74.15916344,61.31893521,142.2915402,142.4987455
OS02G0580400,6.745918714,7.717961031,8.374351665,14.08322895,11.82703645,5.523384382,8.931131151
OS02G0580500,9.200925423,40.46063888,24.12636774,4.977581398,14.77885229,16.75667961,13.55631375
OS02G0580700,442.8219353,33.42487446,38.10348399,253.6814176,295.5185901,12.04332535,3.321076425
OS02G0580800,40.32715252,14.07909944,10.62264603,37.81375263,40.97301782,13.05167704,10.99040301
OS02G0580900,17.00357664,4.625723083,14.93657907,14.16437659,12.17095292,40.10826621,9.223802469
OS02G0580966,21.20816305,5.999866533,20.16714781,14.95127482,16.18620244,52.44599994,11.543214
OS02G0580983,3.828048087,14.16567561,9.961393817,3.933278893,4.114970134,5.722614725,5.382183188
OS02G0581000,3.837891991,14.16126302,9.949244654,3.9433934,4.125551864,5.695071895,5.35236912
OS02G0581100,2.284484084,1.730488236,8.971430838,1.368033874,3.610298889,136.8133299,9.342141539
OS02G0581200,6.842623765,3.54488284,23.07280289,6.867446982,6.536107901,5.353628224,14.55141995
OS02G0581300,47.32595089,41.4946073,48.85882966,52.26916997,39.02681734,37.38102545,64.88758453
OS02G0581400,14.31435848,4.717264451,1.79984292,8.065595452,11.57168634,3.354765329,5.18192729
OS02G0581500,35.02248023,14.17450895,7.054623579,46.10638308,22.21370817,9.627267634,12.10639042
OS02G0581800,6.808320056,3.647981891,3.668247278,2.236642906,4.372025668,0.865935646,3.518414112
OS02G0581900,20.98341254,10.46894127,6.290117115,20.42779467,18.92067507,4.196474794,5.669072132
OS02G0582100,0.877699107,0.646156321,0.23680803,1.304432093,0.237592825,0.660940129,0.559162911
OS02G0582200,23.01108219,20.24489361,11.99796469,36.26020742,34.07028021,6.951078103,16.5786358
OS02G0582300,4.176203925,2.437214775,1.497218363,2.302356771,3.734029155,1.4463437,2.066276475
OS02G0582400,32.15878326,29.63269065,30.5170262,26.29794849,21.60453492,24.90147704,31.26907967
OS02G0582600,19.37269897,8.412969948,16.81474895,17.03293335,11.54525167,24.95843558,10.3283287
OS02G0582800,18.84901012,5.330019726,9.840685599,10.41333904,12.59464611,8.001274008,4.503282022
OS02G0582900,0.492653535,0.306540672,2.60684581,0.486554509,0.691179129,3.23071319,0.567469465
OS02G0583700,1.025737523,1.274181054,0.708139811,1.331118675,1.813099951,1.609021439,0.540420101
OS02G0584200,0.624947647,0.388857196,0.315539148,0.617210827,0.876784068,0.3905904,0.22141719
OS02G0584700,11.27442177,6.884376311,8.037878774,3.869306184,15.16086303,35.05811652,8.524009507
OS02G0584800,17.01917659,14.71618801,16.4394927,14.10449382,14.88374609,35.92759582,11.59612384
OS02G0584900,1.42274943,1.362212206,0.880406198,1.879607376,3.19332996,0.669532713,3.005096796
OS02G0585100,16.5590403,11.85212106,14.77044651,11.01500344,16.21055085,44.1421486,10.70930181
OS02G0585200,4.948012208,6.300149607,5.775270798,2.660398346,7.63442421,24.3294397,3.806035223
OS02G0585566,2.55632771,1.828841604,0.73815685,2.345561987,4.874578112,0.718332979,0.544889416
OS02G0585650,0.879771427,0.811252496,0.884835699,1.130833679,0.765766804,0.234370747,0.194242518
OS02G0585700,2.29004173,2.111687209,1.671289675,2.943555832,1.993288124,0.610066176,0.501963914
OS02G0586000,0.550570714,0.34257811,0.45257842,0.543754676,0.772435311,0.236411711,0.196487391
OS02G0586400,55.955633,117.7506607,122.2324664,73.65324865,76.95893625,101.3772263,97.19871335
OS02G0586500,13.32844529,13.22933573,11.92020649,14.5846402,13.44013484,4.880333851,17.87903683
OS02G0586800,9.500974229,9.40986475,8.619588648,12.43739331,11.58485708,13.07727126,9.40730116
OS02G0586900,13.00598751,17.92744714,10.88543692,18.8437477,17.16576292,6.07290124,14.55908788
OS02G0587000,1.432297078,15.42679916,0.484012261,1.644212692,0.686719909,9.332638309,0.244694543
OS02G0587300,1.751259185,0.639664818,0.469740886,1.015303447,1.442297911,0.903947278,0.542216932
OS02G0587600,0.805399622,0.501138679,0.351049542,1.66863993,1.12995314,0.345833692,0.286632576
OS02G0587800,0.784610178,0.308141407,0.215854222,0.489095263,0.694788419,0.212647087,0.174634002
OS02G0588500,26.79829472,70.87885478,39.05980436,21.79219904,32.59356797,9.476481844,30.77140902
OS02G0588550,21.35832096,58.72829204,33.60147518,19.27129207,22.37724635,6.778685578,20.76301512
OS02G0588600,4.633607011,1.298934143,0.248475531,3.44450608,2.637106027,0.503169253,0.549469618
OS02G0588700,19.46749145,19.09213009,9.715600881,23.67843962,35.06107628,23.05631178,25.21788953
OS02G0589400,3.800156587,5.934044854,6.242625446,0.972185082,3.114279451,13.45320532,2.759232078
OS02G0589450,7.046942407,9.159442496,6.935481627,0.867238361,2.04216198,19.28842955,2.572442085
OS02G0589500,0.453759835,0.379843262,0.256068166,0.448142311,0.636612355,1.169135233,0.243410811
OS02G0589600,0.140601639,0.117697912,0.070990461,0.138860998,0.197260166,0.28646193,0.072441299
OS02G0590400,0.85107747,1.927163754,3.09293602,0.730615717,1.733175347,4.848673333,1.564063559
OS02G0590700,31.5402147,42.41461631,17.32691719,24.05498728,31.61632281,14.14936344,14.00198836
OS02G0590800,91.00473284,120.1036825,49.53061148,65.1178968,89.37288744,41.01365588,39.0728205
OS02G0591000,2.348237176,1.157209502,0.396236323,1.794049385,0.677991375,0.363846561,0.880309762
OS02G0591500,2.472033176,2.641009123,1.863002325,5.119758142,4.225509261,0.555055083,2.201559383
OS02G0591600,4.680330733,3.322207859,1.733139112,7.274015189,4.108625108,1.443202694,2.941819873
OS02G0591700,221.5882787,317.595448,322.705578,227.5785971,267.3577461,156.4749216,309.4849639
OS02G0591800,37.35234384,54.10444269,63.10698444,47.25861226,24.66104417,30.90465201,60.92752694
OS02G0591900,21.5177031,24.69615219,12.91458205,24.85196065,22.86525364,11.23663284,11.58347878
OS02G0592000,0.669705522,0.983197592,0.948757335,2.188892813,0.582922157,0.30342158,0.466848348
OS02G0592200,2.160270528,11.42851338,6.464727493,3.858633642,1.62970234,4.476186456,3.346467899
OS02G0592300,5.322504128,6.551905035,3.956326293,4.169825683,5.131009618,3.747924898,3.235109971
OS02G0592400,38.04285756,57.94934431,80.25062863,31.93962245,55.7279934,55.46248653,66.63029797
OS02G0592500,10.04611552,14.27006959,11.01296586,19.717414,9.994494527,10.47797195,15.96534435
OS02G0592600,5.463653111,4.540464008,2.229313208,8.402972971,6.549750766,1.383188252,3.29656566
OS02G0592700,1.944078233,3.87539794,1.262043653,1.65543389,1.589883241,1.2918872,1.415087925
OS02G0592833,2.995030771,25.18083782,3.098532005,3.436771846,1.592592333,1.702601025,3.383973818
OS02G0593400,3.194948686,2.88281818,1.292913511,5.036354837,3.412167074,4.480403457,2.120551223
OS02G0593500,1.753743671,1.097727905,0.491848873,1.225774975,1.023641637,15.71319631,1.796931489
OS02G0593550,7.816083669,10.13481807,6.293742234,12.27989563,6.866308156,4.839460787,6.961370452
OS02G0593700,180.7453985,157.1447944,170.5594836,184.2995844,179.5686647,194.6721372,155.8465676
OS02G0593900,11.62489546,13.91140539,11.75617765,14.05744613,13.72287725,8.903025425,17.22666628
OS02G0594100,58.60659682,31.18864856,34.1278989,46.52411062,57.5868121,27.64810393,40.17989244
OS02G0594166,27.00114758,4.526437,3.43066931,26.5091799,21.49239327,2.922797826,8.197721187
OS02G0594232,26.39688161,4.425138645,3.353893436,25.60844564,21.0114092,2.857387745,8.018016603
OS02G0594651,77.16245303,31.83847685,21.43305383,84.98959005,79.5223278,11.10003241,16.0172425
OS02G0594700,106.9150414,45.85255951,28.00633867,115.9713208,114.8820907,12.44842756,19.05489268
OS02G0594800,7.678390533,9.798459918,5.375670425,5.014263876,6.010258349,1.822706026,4.369695188
OS02G0594900,7.514926783,12.87427778,11.94628571,6.633166291,9.22451957,8.814710841,7.41900463
OS02G0595100,15.54363153,15.72557555,11.88349649,10.48344931,9.230222068,7.653901728,8.34338507
OS02G0595300,2.928685196,1.564608944,2.023782338,4.838775556,1.274875687,1.165792165,1.28203248
OS02G0595400,73.57180393,62.85708876,58.28524855,88.02947339,62.76693076,36.09303438,54.64958388
OS02G0595500,12.63545838,28.18063873,26.1844916,17.19778829,17.46557188,16.97293792,16.80419813
OS02G0595700,7.154406113,15.51369598,27.89389651,4.708333965,8.369073457,106.5034521,13.28831036
OS02G0595800,25.0442194,54.94353756,42.09920354,24.73766623,21.49254108,20.99207019,22.80583774
OS02G0595900,2.587232209,2.916034727,7.013481208,2.744979696,1.846995985,3.317609414,2.723162034
OS02G0596000,1.747525272,2.433360721,1.563562669,3.07310839,3.61762272,18.36426614,2.27726703
OS02G0596100,11.013836,14.34960573,8.974712104,11.01946982,11.90379524,7.554054824,8.705428893
OS02G0596300,2.52237323,1.938838266,16.49316786,3.218593252,7.789062955,7.290380801,5.72740882
OS02G0596500,21.6960061,56.43346443,44.51621162,31.63364207,19.97115549,38.23290342,40.82943127
OS02G0596700,8.065238836,2.952789286,1.47108464,2.456320313,5.608387867,1.884020912,1.47908527
OS02G0596900,27.35430421,28.00814023,21.18296251,23.82976996,21.64223435,11.1750641,18.26879682
OS02G0597000,38.22077121,45.5980869,26.12659833,37.64286957,43.6566339,28.61109473,31.65279952
OS02G0597200,1.585026761,0.702228994,1.023895814,2.693515703,2.378303421,4.4358308,1.068105328
OS02G0597300,1.339593363,2.844202552,2.904828299,1.509571501,2.246674547,4.70334942,1.935347297
OS02G0597700,24.39199064,20.20785681,14.3075259,26.87784742,21.31079779,1.394448753,10.48016998
OS02G0597800,19.46942583,19.32769856,16.45176738,19.32919015,9.527905097,19.54706562,14.96044589
OS02G0597900,16.53038526,46.11335507,43.1296738,20.11118704,19.33183603,36.07236907,36.30445554
OS02G0598200,0.305936694,1.592207698,0.331512046,0.801467843,0.498466243,0.127742077,0.157409655
OS02G0598300,31.11073349,14.68966007,9.469932574,33.88986849,24.84724205,8.183247173,13.80651413
OS02G0598350,52.26789467,26.60336871,17.36760511,63.33466083,56.51709857,13.74583194,23.73809834
OS02G0598400,7.548740593,3.893269964,2.041543948,8.427890143,8.856863248,1.872944032,4.946739841
OS02G0598500,4.450232183,1.81142248,0.503603425,6.576763977,2.322556205,0.592126198,1.597808096
OS02G0598800,7.678050925,4.174010531,1.983083914,5.909017299,7.346684889,2.424556675,4.407160926
OS02G0599100,4.561391944,4.04521467,1.603909078,6.942879856,6.952474748,2.183158507,3.794299403
OS02G0599150,4.722417995,2.751437005,0.681865864,4.851940322,6.647051775,0.780200799,1.576179693
OS02G0599151,3.088802203,1.417452939,0.650031277,3.550388563,4.652134311,0.813937416,1.011803263
OS02G0599500,44.75784183,23.27788467,17.384705,42.20350615,17.16707879,14.71400362,75.63229485
OS02G0599700,21.96085819,3.948985835,2.344389381,23.53408976,15.6142056,1.531648124,7.351447621
OS02G0600000,9.391593436,4.476510933,0.94149468,11.23538256,13.90153102,0.600469636,3.076946526
OS02G0600033,14.98124808,5.693269003,1.557227543,16.31274183,15.95132694,0.976388568,4.095999782
